"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.778820215E1,-1.823330879E0,4.785645306E-1,9.643074989E0
1.779032741E1,-1.957328916E0,9.571290761E-2,1.038006496E1
1.779245262E1,-1.914258122E0,-7.657032460E-2,1.052363396E1
1.779457782E1,-2.143969059E0,-3.972085714E-1,1.062891865E1
1.779670309E1,-1.703689694E0,-5.264210105E-1,1.022213840E1
1.779882829E1,-2.187039852E0,-5.264209956E-2,9.839286804E0
1.780095355E1,-1.899901152E0,1.435693540E-2,9.547362328E0
1.780307876E1,-2.440679073E0,3.876372576E-1,9.700503349E0
1.780520397E1,-1.904686809E0,4.307080805E-1,9.475577354E0
1.780732923E1,-1.507478237E0,3.158525825E-1,9.820143700E0
1.780945444E1,-1.722832322E0,2.632105052E-1,9.566504478E0
1.781157970E1,-1.225125194E0,1.962114573E-1,9.829715729E0
1.781370491E1,-1.359123230E0,4.450650215E-1,9.633503914E0
1.781583012E1,-1.588834286E0,7.178468257E-2,1.035135078E1
1.781795538E1,-1.411765337E0,-2.009970993E-1,1.049491978E1
1.782008059E1,-9.714859724E-1,-2.679961324E-1,1.026520920E1
1.782220585E1,-1.426122308E0,-5.359922647E-1,1.015513897E1
1.782433105E1,-1.263410330E0,-5.072783828E-1,9.958928108E0
1.782645632E1,-1.191625714E0,-7.322037220E-1,1.010249710E1
1.782858152E1,-1.325623751E0,6.221338734E-2,9.767501831E0
1.783070673E1,-1.517049551E0,-2.823530734E-1,1.024606609E1
1.783283199E1,-1.124626637E0,-2.201396823E-1,9.805787086E0
1.783495720E1,-1.344766378E0,1.531406492E-1,9.107083321E0
1.783708246E1,-9.332008362E-1,6.221338734E-2,9.159725189E0
1.783920767E1,-1.411765337E0,4.402793646E-1,9.274580956E0
1.784133288E1,-1.574477315E0,6.795616150E-1,9.140582085E0
1.784345814E1,-1.402194023E0,2.392822653E-1,9.513862610E0
1.784558335E1,-1.153340459E0,1.962114573E-1,9.422935486E0
1.784770861E1,-1.263410330E0,-2.009970993E-1,1.002592659E1
1.784983382E1,-8.757730722E-1,-4.594219327E-1,1.052363396E1
1.785195902E1,-8.757730722E-1,-7.274180651E-1,1.072463131E1
1.785408428E1,-1.148554921E0,-6.077769399E-1,1.060499001E1
1.785620949E1,-1.469193101E0,-6.508477330E-1,1.082512951E1
1.785833475E1,-1.095912814E0,-4.259224236E-1,1.021256733E1
1.786045996E1,-1.713261008E0,-1.148554832E-1,1.015992451E1
1.786258517E1,-9.332008362E-1,1.674975902E-1,9.848857880E0
1.786471043E1,-1.229910851E0,3.349951804E-1,1.012642574E1
1.786683564E1,-1.679761529E0,4.259224236E-1,1.026999474E1
1.786896090E1,-1.603191137E0,3.972085714E-1,1.038485050E1
1.787108611E1,-1.497906923E0,4.642075896E-1,9.757930756E0
1.787321132E1,-1.349551916E0,9.092725813E-2,9.552147865E0
1.787533658E1,-1.722832322E0,3.445664644E-1,9.533005714E0
1.787746178E1,-1.560120344E0,6.699903309E-2,9.978070259E0
1.787958704E1,-1.430907965E0,4.785645287E-3,1.064806080E1
1.788171225E1,-1.981257200E0,1.674975902E-1,1.116969585E1
1.788383746E1,-1.794616938E0,-2.249253243E-1,1.139462185E1
1.788596272E1,-1.584048629E0,-4.450650215E-1,1.145204926E1
1.788808793E1,-8.901300430E-1,-4.211367965E-1,1.028913784E1
1.789021319E1,-1.277767301E0,-3.206382394E-1,1.011206818E1
1.789233840E1,-1.363908887E0,-3.828516230E-2,9.504291534E0
1.789446361E1,-1.746760488E0,2.105683982E-1,9.695717812E0
1.789658887E1,-1.818545222E0,3.637090325E-1,9.647860527E0
1.789871408E1,-1.670190215E0,4.019941986E-1,9.298508644E0
1.790083934E1,-1.899901152E0,6.987041831E-1,9.432506561E0
1.790296454E1,-1.387837172E0,3.828516304E-1,9.202795982E0
1.790508975E1,-1.493121386E0,4.594219327E-1,9.432506561E0
1.790721501E1,-1.617548108E0,3.924229145E-1,9.518648148E0
1.790934022E1,-1.421336651E0,1.292124242E-1,9.997213364E0
1.791146548E1,-1.483550072E0,-4.115654826E-1,1.034177971E1
1.791359069E1,-1.325623751E0,-7.034898400E-1,1.087777138E1
1.791571595E1,-1.249053478E0,-8.231309652E-1,1.105962658E1
1.791784116E1,-9.954141974E-1,-7.800601721E-1,1.027478027E1
1.791996637E1,-1.598405480E0,-2.153540403E-1,9.963713646E0
1.792209163E1,-1.737189293E0,1.483550072E-1,9.638289452E0
1.792421684E1,-1.646261930E0,1.148554832E-1,9.662218094E0
1.792634204E1,-1.124626637E0,2.584248483E-1,9.384650230E0
1.792846730E1,-1.325623751E0,2.105683982E-1,9.657432556E0
1.793059251E1,-9.236295223E-1,-2.249253243E-1,9.595218658E0
1.793271777E1,-1.416550994E0,1.435693540E-2,9.643074989E0
1.793484298E1,-1.837687731E0,8.614161611E-2,9.906285286E0
1.793696819E1,-1.497906923E0,-2.105683982E-1,9.925428391E0
1.793909345E1,-1.411765337E0,-2.392822653E-1,9.963713646E0
1.794121866E1,-1.143769264E0,-2.584248483E-1,9.930213928E0
1.794334392E1,-8.997012973E-1,-4.737788737E-1,1.006421185E1
1.794546913E1,-6.556333899E-1,-4.450650215E-1,1.005464077E1
1.794759434E1,-9.619147182E-1,-2.153540403E-1,1.018863869E1
1.794971960E1,-1.162911773E0,2.727817893E-1,9.647860527E0
1.795184480E1,-8.039883971E-1,-2.440679073E-1,1.034656525E1
1.795397006E1,-1.387837172E0,-1.914258115E-2,9.968499184E0
1.795609527E1,-9.714859724E-1,1.148554832E-1,9.992427826E0
1.795822053E1,-9.475577474E-1,3.972085714E-1,9.820143700E0
1.796034574E1,-1.646261930E0,6.891329288E-1,9.212367058E0
1.796247095E1,-1.794616938E0,4.163511395E-1,9.169296265E0
1.796459621E1,-1.636690736E0,6.173482537E-1,8.800801277E0
1.796672142E1,-2.062613010E0,5.647061467E-1,9.533005714E0
1.796884668E1,-1.718046665E0,-1.435693540E-2,9.973284721E0
1.797097189E1,-1.220339537E0,-2.105683982E-1,1.032263660E1
1.797309710E1,-1.832902193E0,-2.057827413E-1,1.078684425E1
1.797522236E1,-1.665404558E0,-1.770688742E-1,1.093519974E1
1.797734757E1,-1.435693622E0,-6.125625968E-1,1.048534870E1
1.797947283E1,-1.627119422E0,-1.579262912E-1,9.757930756E0
1.798159803E1,-1.306481123E0,-2.775674164E-1,9.351150513E0
1.798372324E1,-1.708475351E0,-1.387837082E-1,9.432506561E0
1.798584850E1,-1.713261008E0,4.307080805E-1,9.829715729E0
1.798797371E1,-1.306481123E0,7.992027402E-1,1.005942631E1
1.799009897E1,-1.684547186E0,6.508477330E-1,1.027956581E1
1.799222418E1,-1.115055323E0,2.679961324E-1,1.000678444E1
1.799434939E1,-1.119840980E0,4.211367965E-1,9.623932838E0
1.799647465E1,-1.416550994E0,1.148554832E-1,9.604789734E0
1.799859986E1,-1.641476393E0,1.100698411E-1,9.729216576E0
1.800072506E1,-1.947757602E0,1.914258115E-2,1.024606609E1
1.800285032E1,-1.741974831E0,-3.637090325E-1,1.035135078E1
1.800497553E1,-1.727617979E0,-9.092726111E-1,1.071984577E1
1.800710079E1,-8.662018180E-1,-1.110269666E0,1.017906761E1
1.800922600E1,-1.292124271E0,-5.790630579E-1,1.001635551E1
1.801135126E1,-1.009771109E0,-3.972085714E-1,1.013121128E1
1.801347647E1,-1.277767301E0,-1.387837082E-1,9.915857315E0
1.801560173E1,-1.947757602E0,5.264210105E-1,9.997213364E0
1.801772694E1,-1.349551916E0,1.244267747E-1,9.805787086E0
1.801985215E1,-1.421336651E0,2.871387079E-2,9.719645500E0
1.802197741E1,-1.162911773E0,-1.483550072E-1,9.245866776E0
1.802410262E1,-1.402194023E0,-2.057827413E-1,9.451649666E0
1.802622788E1,-9.523434043E-1,6.699903309E-2,9.796216011E0
1.802835309E1,-1.670190215E0,3.349951655E-2,1.060977554E1
1.803047829E1,-1.603191137E0,1.722832322E-1,1.075813103E1
1.803260355E1,-1.383051515E0,-2.392822653E-1,1.127976608E1
1.803472876E1,-1.435693622E0,-2.584248483E-1,1.092084217E1
1.803685397E1,-1.258624673E0,-9.284151793E-1,1.022213840E1
1.803897923E1,-1.679761529E0,-7.704889178E-1,1.039442158E1
1.804110444E1,-1.741974831E0,-5.647061467E-1,9.719645500E0
1.804322970E1,-2.033899307E0,-5.599204898E-1,1.053799057E1
1.804535491E1,-1.517049551E0,-1.292124242E-1,9.954142570E0
1.804748017E1,-1.249053478E0,-9.571290575E-3,1.021256733E1
1.804960538E1,-1.670190215E0,9.571290761E-2,9.915857315E0
1.805173053E1,-9.810572863E-1,1.866401732E-1,9.509077072E0
1.805385585E1,-2.029113531E0,4.642075896E-1,9.580862045E0
1.805598105E1,-1.603191137E0,1.770688742E-1,9.738788605E0
1.805810626E1,-1.253839016E0,1.435693651E-1,1.020778179E1
1.806023152E1,-1.091127157E0,6.699903309E-2,1.049491978E1
1.806235673E1,-4.929214716E-1,-5.359922647E-1,1.017906761E1
1.806448204E1,-1.014556766E0,-5.599204898E-1,1.037527943E1
1.806660720E1,-8.135597110E-1,-3.493520916E-1,9.882357597E0
1.806873241E1,-1.249053478E0,-4.163511395E-1,1.021256733E1
1.807085767E1,-1.277767301E0,1.914258115E-2,1.016471100E1
1.807298288E1,-9.714859724E-1,1.387837082E-1,9.891928673E0
1.807510814E1,-1.339980721E0,1.339980662E-1,1.060499001E1
1.807723335E1,-1.124626637E0,1.052841991E-1,1.017906761E1
1.807935861E1,-1.138983607E0,4.881358147E-1,9.939785004E0
1.808148382E1,-1.445264935E0,7.465606928E-1,9.547362328E0
1.808360902E1,-2.062613010E0,2.871387303E-1,9.686145782E0
1.808573428E1,-2.139183521E0,1.244267747E-1,9.475577354E0
1.808785949E1,-1.282552958E0,-1.052841991E-1,9.939785004E0
1.808998475E1,-1.560120344E0,-1.914258115E-2,1.057149029E1
1.809210996E1,-1.531406522E0,-5.934200287E-1,1.069591713E1
1.809423517E1,-1.239482164E0,-3.780659735E-1,1.086341476E1
1.809636043E1,-2.005185366E0,-1.866401732E-1,1.085862923E1
1.809848564E1,-1.344766378E0,-5.359922647E-1,1.077727318E1
1.810061090E1,-1.158126116E0,-4.067798555E-1,1.044227791E1
1.810273611E1,-1.330409408E0,2.871387079E-2,1.044227791E1
1.810486132E1,-1.244267821E0,5.742774159E-2,1.050449181E1
1.810698658E1,-1.335195065E0,1.052841991E-1,1.030827999E1
1.810911178E1,-1.689332843E0,2.297109663E-1,1.036570740E1
1.811123704E1,-1.674975872E0,1.579262912E-1,1.009292603E1
1.811336225E1,-1.679761529E0,-3.637090325E-1,1.008814049E1
1.811548746E1,-9.762716293E-1,-2.967100143E-1,9.485149384E0
1.811761272E1,-1.158126116E0,2.392822690E-2,9.628718376E0
1.811973793E1,-1.593619823E0,-1.531406492E-1,1.028435135E1
1.812186319E1,-1.349551916E0,-4.785645306E-1,1.079162979E1
1.812398840E1,-1.785045743E0,-6.173482537E-1,1.121755219E1
1.812611366E1,-1.182054400E0,-7.896314859E-1,1.083948612E1
1.812823887E1,-9.762716293E-1,-1.239482164E0,1.060977554E1
1.813036408E1,-6.747759581E-1,-9.427721500E-1,9.810572624E0
1.813248934E1,-9.475577474E-1,-2.297109663E-1,9.561718941E0
1.813461454E1,-9.667003751E-1,-1.148554832E-1,9.992427826E0
1.813673975E1,-1.071984529E0,1.962114573E-1,1.038963604E1
1.813886506E1,-1.612762451E0,4.546363056E-1,1.045663452E1
1.814099022E1,-1.249053478E0,2.967100143E-1,9.915857315E0
1.814311548E1,-1.105484009E0,5.742774159E-2,9.537791252E0
1.814524069E1,-1.560120344E0,4.307080805E-2,9.600004196E0
1.814736595E1,-1.526620865E0,8.135596663E-2,1.014078236E1
1.814949116E1,-1.789831281E0,1.004985496E-1,1.059541893E1
1.815161637E1,-1.990828395E0,-1.435693651E-1,1.052363396E1
1.815374163E1,-2.019542217E0,-3.014956415E-1,1.040399265E1
1.815586684E1,-1.536192179E0,-7.417750359E-1,9.628718376E0
1.815799210E1,-1.574477315E0,-7.704889178E-1,9.494720459E0
1.816011730E1,-1.517049551E0,-3.493520916E-1,9.590433121E0
1.816224251E1,-1.210768223E0,-1.004985496E-1,1.022692394E1
1.816436777E1,-1.062413216E0,1.387837082E-1,1.068156052E1
1.816649298E1,-1.004985452E0,1.962114573E-1,1.137069321E1
1.816861824E1,-9.810572863E-1,3.254238665E-1,1.112662506E1
1.817074345E1,-8.518448472E-1,3.110669553E-1,1.030827999E1
1.817286866E1,-1.641476393E0,7.034898400E-1,9.920642853E0
1.817499392E1,-1.885544300E0,3.206382394E-1,9.513862610E0
1.817711913E1,-1.746760488E0,2.488535494E-1,9.667003632E0
1.817924434E1,-1.665404558E0,1.292124242E-1,1.000199890E1
1.818136960E1,-1.335195065E0,-3.014956415E-1,1.008814049E1
1.818349480E1,-1.129412293E0,-4.881358147E-1,1.020778179E1
1.818562007E1,-1.397408366E0,-8.422735929E-1,1.006899738E1
1.818774527E1,-1.363908887E0,-5.742774606E-1,9.815358162E0
1.818987053E1,-1.584048629E0,-4.354937077E-1,1.000199890E1
1.819199574E1,-1.607976794E0,-6.699903309E-2,9.647860527E0
1.819412095E1,-1.167697430E0,-2.297109663E-1,1.020778179E1
1.819624621E1,-9.188438654E-1,-3.397808075E-1,1.023649502E1
1.819837137E1,-1.062413216E0,1.579262912E-1,9.805787086E0
1.820049668E1,-9.332008362E-1,-1.914258115E-2,9.973284721E0
1.820262189E1,-1.316052437E0,8.135596663E-2,9.911071777E0
1.820474710E1,-1.574477315E0,2.871387303E-1,9.982855797E0
1.820687236E1,-1.569691658E0,-1.435693651E-1,1.048056316E1
1.820899756E1,-1.205982566E0,8.614161611E-2,1.033699417E1
1.821112282E1,-1.459621787E0,-6.699903309E-2,1.057627583E1
1.821324803E1,-1.450050473E0,-3.637090325E-1,1.045184898E1
1.821537324E1,-1.971685886E0,-5.742774606E-1,1.052841949E1
1.821749850E1,-1.406979680E0,-7.417750359E-1,1.023649502E1
1.821962366E1,-1.497906923E0,-8.853443861E-1,1.006421185E1
1.822174897E1,-1.445264935E0,-5.886343718E-1,9.949356079E0
1.822387418E1,-8.039883971E-1,-7.992027402E-1,1.011206818E1
1.822599944E1,-1.119840980E0,-4.259224236E-1,1.015035343E1
1.822812465E1,-1.316052437E0,-1.244267747E-1,1.022213840E1
1.823024986E1,-1.607976794E0,4.307080805E-2,1.018385315E1
1.823237517E1,-1.244267821E0,1.531406492E-1,1.009771156E1
1.823450033E1,-1.162911773E0,4.354937077E-1,9.882357597E0
1.823662559E1,-1.124626637E0,1.914258152E-1,9.944570541E0
1.823875079E1,-8.662018180E-1,1.627119333E-1,1.019820976E1
1.824087600E1,-9.762716293E-1,2.249253243E-1,1.036092186E1
1.824300126E1,-1.272981644E0,-1.722832322E-1,1.046620655E1
1.824512647E1,-1.411765337E0,-4.546363056E-1,1.014078236E1
1.824725173E1,-1.320838094E0,-9.427721500E-1,1.045184898E1
1.824937694E1,-1.033699393E0,-5.647061467E-1,9.882357597E0
1.825150215E1,-7.896314859E-1,-4.929214716E-1,9.815358162E0
1.825362741E1,-9.714859724E-1,7.178468257E-2,9.681360245E0
1.825575262E1,-1.296909928E0,9.092725813E-2,9.767501831E0
1.825787788E1,-1.560120344E0,2.249253243E-1,9.719645500E0
1.826000309E1,-8.614161611E-1,3.349951655E-2,9.657432556E0
1.826212829E1,-1.191625714E0,1.674975902E-1,9.116654396E0
1.826425355E1,-1.454836130E0,4.307080805E-2,9.485149384E0
1.826637876E1,-1.038485050E0,2.297109663E-1,9.623932838E0
1.826850402E1,-1.469193101E0,2.679961324E-1,1.062891865E1
1.827062923E1,-1.383051515E0,3.014956415E-1,1.044227791E1
1.827275444E1,-1.368694544E0,1.914258115E-2,1.041356373E1
1.827487970E1,-1.454836130E0,-2.584248483E-1,9.810572624E0
1.827700491E1,-1.435693622E0,-6.604190469E-1,9.958928108E0
1.827913017E1,-1.220339537E0,-4.642075896E-1,9.389435768E0
1.828125538E1,-1.584048629E0,-4.977070987E-1,1.038963604E1
1.828338064E1,-1.373480201E0,-4.067798555E-1,1.035613632E1
1.828550585E1,-1.694118381E0,-4.402793646E-1,1.051406288E1
1.828763105E1,-1.320838094E0,-4.402793646E-1,1.005942631E1
1.828975632E1,-8.422735929E-1,-1.292124242E-1,9.456435204E0
1.829188152E1,-1.129412293E0,-9.571290575E-3,9.523433685E0
1.829400673E1,-1.550549030E0,3.637090325E-1,9.944570541E0
1.829613199E1,-1.387837172E0,3.732803464E-1,9.992427826E0
1.829825720E1,-1.799402595E0,4.019941986E-1,1.039442158E1
1.830038246E1,-1.330409408E0,1.148554832E-1,1.025085258E1
1.830250767E1,-1.038485050E0,-4.977070987E-1,1.034656525E1
1.830463293E1,-8.901300430E-1,-6.652047038E-1,9.858428955E0
1.830675814E1,-8.279166222E-1,-6.364908218E-1,9.734002113E0
1.830888335E1,-1.277767301E0,-5.742774606E-1,1.036570740E1
1.831100861E1,-9.762716293E-1,-4.498506486E-1,9.930213928E0
1.831313382E1,-9.906286001E-1,-3.349951655E-2,9.561718941E0
1.831525902E1,-1.043270707E0,-2.871387079E-2,9.178867340E0
1.831738428E1,-2.775674164E-1,-1.244267747E-1,9.269794464E0
1.831950949E1,-9.523434043E-1,3.445664644E-1,9.188439369E0
1.832163475E1,-1.076770186E0,1.770688742E-1,9.753145218E0
1.832375996E1,-1.081555843E0,1.292124242E-1,9.647860527E0
1.832588522E1,-1.186840057E0,2.679961324E-1,9.767501831E0
1.832801043E1,-1.497906923E0,3.876372576E-1,9.604789734E0
1.833013564E1,-9.475577474E-1,1.387837082E-1,9.609575272E0
1.833226090E1,-8.566305041E-1,9.092725813E-2,9.729216576E0
1.833438611E1,-1.344766378E0,-3.349951655E-2,1.050927734E1
1.833651137E1,-1.205982566E0,-2.919243574E-1,1.056191921E1
1.833863658E1,-1.167697430E0,-5.742774606E-1,1.079641533E1
1.834076178E1,-1.330409408E0,-6.604190469E-1,1.036092186E1
1.834288704E1,-1.081555843E0,-4.642075896E-1,9.934999466E0
1.834501225E1,-8.087740541E-1,-2.009970993E-1,9.585647583E0
1.834713751E1,-1.229910851E0,5.742774159E-2,9.906285286E0
1.834926272E1,-1.048056364E0,7.657032460E-2,9.714859962E0
1.835138793E1,-1.383051515E0,3.876372576E-1,1.009292603E1
1.835351319E1,-1.272981644E0,2.201396823E-1,9.647860527E0
1.835563840E1,-1.272981644E0,-2.871387303E-1,1.023170948E1
1.835776366E1,-9.858429432E-1,2.249253243E-1,9.915857315E0
1.835988887E1,-1.272981644E0,3.158525825E-1,1.035135078E1
1.836201408E1,-1.517049551E0,2.488535494E-1,1.060499001E1
1.836413934E1,-1.277767301E0,-4.211367965E-1,1.046142101E1
1.836626454E1,-1.450050473E0,-3.445664644E-1,1.059063339E1
1.836838980E1,-1.033699393E0,-8.279166222E-1,1.015992451E1
1.837051501E1,-1.052842021E0,-8.709874153E-1,9.705288887E0
1.837264027E1,-9.475577474E-1,-6.364908218E-1,9.164510727E0
1.837476548E1,-1.249053478E0,-4.259224236E-1,9.269794464E0
1.837689069E1,-1.521835208E0,3.972085714E-1,9.198010445E0
1.837901595E1,-1.296909928E0,4.498506486E-1,9.633503914E0
1.838114116E1,-7.944171429E-1,8.183453679E-1,9.193224907E0
1.838326642E1,-8.614161611E-1,4.594219327E-1,9.092725754E0
1.838539163E1,-5.934200287E-1,3.445664644E-1,8.776873589E0
1.838751684E1,-9.714859724E-1,2.488535494E-1,9.255437851E0
1.838964210E1,-1.253839016E0,7.178468257E-2,1.014556789E1
1.839176730E1,-1.627119422E0,-1.627119333E-1,1.078205872E1
1.839389256E1,-1.191625714E0,-1.818545163E-1,1.045663452E1
1.839601777E1,-1.761117458E0,-3.062812984E-1,1.062891865E1
1.839814303E1,-1.512263894E0,-2.536391914E-1,9.743574142E0
1.840026824E1,-1.397408366E0,-1.627119333E-1,9.025727272E0
1.840239345E1,-1.354337573E0,3.349951655E-2,8.508877754E0
1.840451871E1,-1.564906001E0,3.302095234E-1,9.049654961E0
1.840664392E1,-1.780260086E0,9.571290761E-2,9.667003632E0
1.840876913E1,-1.138983607E0,3.349951655E-2,9.657432556E0
1.841089439E1,-1.316052437E0,2.727817893E-1,1.014556789E1
1.841301960E1,-1.459621787E0,3.637090325E-1,9.934999466E0
1.841514486E1,-1.277767301E0,2.727817893E-1,9.341579437E0
1.841727006E1,-1.603191137E0,2.823530734E-1,9.585647583E0
1.841939532E1,-1.440479279E0,7.178468257E-2,9.528220177E0
1.842152053E1,-1.277767301E0,-1.914258115E-2,9.786644936E0
1.842364574E1,-8.901300430E-1,-2.919243574E-1,1.041835022E1
1.842577100E1,-7.704889178E-1,-2.488535494E-1,1.057627583E1
1.842789621E1,-1.129412293E0,-3.062812984E-1,1.034656525E1
1.843002142E1,-7.561319470E-1,-4.259224236E-1,1.001635551E1
1.843214668E1,-1.110269666E0,-4.354937077E-1,9.781859398E0
1.843427189E1,-3.924229145E-1,-4.163511395E-1,9.451649666E0
1.843639715E1,-8.422735929E-1,-3.541377485E-1,9.509077072E0
1.843852236E1,-9.571290612E-1,3.349951655E-2,9.068798065E0
1.844064762E1,-8.757730722E-1,1.483550072E-1,9.978070259E0
1.844277283E1,-8.518448472E-1,2.488535494E-1,1.000678444E1
1.844489803E1,-1.134197950E0,1.148554832E-1,1.031306553E1
1.844702329E1,-1.196411371E0,1.914258152E-1,9.628718376E0
1.844914845E1,-1.330409408E0,2.153540403E-1,9.580862045E0
1.845127376E1,-1.234696507E0,-1.387837082E-1,9.762716293E0
1.845339897E1,-1.631905079E0,2.488535494E-1,9.786644936E0
1.845552418E1,-2.124826431E0,-2.344966233E-1,1.026042366E1
1.845764944E1,-1.268195987E0,-4.546363056E-1,1.021735287E1
1.845977465E1,-1.512263894E0,-9.092726111E-1,1.045184898E1
1.846189996E1,-1.397408366E0,-7.513462901E-1,9.547362328E0
1.846402512E1,-6.604190469E-1,-6.125625968E-1,9.288937569E0
1.846615038E1,-7.369893789E-1,1.196411327E-1,9.183652878E0
1.846827559E1,-1.172483087E0,3.349951804E-1,9.619147301E0
1.847040079E1,-1.402194023E0,6.317051649E-1,9.643074989E0
1.847252605E1,-1.450050473E0,7.561319470E-1,9.868000984E0
1.847465126E1,-1.469193101E0,6.939185858E-1,1.004506969E1
1.847677652E1,-1.239482164E0,2.679961324E-1,9.236295700E0
1.847890173E1,-1.258624673E0,4.785645381E-2,9.355937004E0
1.848102694E1,-1.349551916E0,1.962114573E-1,9.628718376E0
1.848315220E1,-1.670190215E0,1.722832322E-1,1.064327526E1
1.848527741E1,-1.488335729E0,-1.674975902E-1,1.099262714E1
1.848740267E1,-1.387837172E0,-2.536391914E-1,1.088255692E1
1.848952788E1,-8.327022791E-1,-3.924229145E-1,1.002592659E1
1.849165309E1,-1.440479279E0,-4.354937077E-1,1.003071213E1
1.849377835E1,-1.134197950E0,-5.886343718E-1,9.293723106E0
1.849590355E1,-1.119840980E0,-1.244267747E-1,9.422935486E0
1.849802882E1,-1.473978758E0,2.105683982E-1,9.217152596E0
1.850015402E1,-1.521835208E0,-1.674975902E-1,9.824930191E0
1.850227928E1,-9.762716293E-1,-3.349951655E-2,9.245866776E0
1.850440449E1,-1.215553880E0,2.344966233E-1,9.403793335E0
1.850652970E1,-7.226324677E-1,2.823530734E-1,8.843872070E0
1.850865496E1,-1.378265858E0,2.009970993E-1,9.312865257E0
1.851078017E1,-1.239482164E0,8.518448472E-1,9.135796547E0
1.851290543E1,-1.426122308E0,4.498506486E-1,1.030349445E1
1.851503064E1,-1.469193101E0,1.387837082E-1,1.061934662E1
1.851715585E1,-1.335195065E0,-2.871387303E-1,1.078684425E1
1.851928111E1,-9.332008362E-1,-5.647061467E-1,1.070070267E1
1.852140632E1,-1.071984529E0,-7.657032609E-1,1.036092186E1
1.852353152E1,-1.105484009E0,-7.082754970E-1,9.901499748E0
1.852565678E1,-1.363908887E0,-4.307080805E-1,9.207581520E0
1.852778199E1,-1.311266780E0,-3.637090325E-1,9.135796547E0
1.852990725E1,-1.038485050E0,-6.221338734E-2,8.906085968E0
1.853203246E1,-1.172483087E0,2.823530734E-1,9.308079720E0
1.853415772E1,-1.296909928E0,3.541377485E-1,9.815358162E0
1.853628293E1,-1.555334687E0,5.503492355E-1,1.024128056E1
1.853840814E1,-1.320838094E0,1.292124242E-1,1.047099209E1
1.854053340E1,-1.325623751E0,1.914258152E-1,1.035613632E1
1.854265861E1,-1.306481123E0,1.196411327E-1,1.028913784E1
1.854478387E1,-8.709874153E-1,-2.153540403E-1,1.023649502E1
1.854690908E1,-1.540977836E0,-3.014956415E-1,1.033220863E1
1.854903428E1,-1.335195065E0,-7.178468108E-1,1.022692394E1
1.855115954E1,-1.296909928E0,-6.269195080E-1,1.026520920E1
1.855328475E1,-1.718046665E0,-4.546363056E-1,1.018385315E1
1.855541001E1,-1.024128079E0,-2.871387303E-1,1.009292603E1
1.855753522E1,-1.191625714E0,2.440679073E-1,9.580862045E0
1.855966048E1,-1.129412293E0,4.642075896E-1,9.475577354E0
1.856178569E1,-1.469193101E0,4.737788737E-1,9.164510727E0
