"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.111920910E-1,-1.298087649E-2,-1.832594397E-3,9.926552884E-3
8.133171950E-1,-1.420260593E-2,3.054323839E-3,9.926552884E-3
8.154422990E-1,-5.650499370E-3,-1.404988952E-2,7.483093534E-3
8.175674040E-1,-5.650499370E-3,-6.719512399E-3,6.261364091E-3
8.196925080E-1,-1.298087649E-2,2.015853859E-2,6.261364091E-3
8.218176120E-1,-1.908952370E-2,3.970621154E-2,8.704823442E-3
8.239427680E-1,-1.664606482E-2,2.382372692E-2,9.926552884E-3
8.260678720E-1,-4.428769462E-3,6.719512399E-3,7.483093534E-3
8.281929770E-1,1.679878100E-3,4.276053514E-3,3.817904973E-3
8.303180810E-1,1.679878100E-3,-7.941242307E-3,3.817904973E-3
8.324431850E-1,4.123337101E-3,-3.054323839E-3,6.261364091E-3
8.345682890E-1,4.581485991E-4,5.497782957E-3,6.261364091E-3
8.366933930E-1,-7.635809598E-4,6.719512399E-3,6.261364091E-3
8.388185490E-1,-6.872228812E-3,6.719512399E-3,7.483093534E-3
8.409436540E-1,-5.650499370E-3,4.276053514E-3,6.261364091E-3
8.430687580E-1,-3.207040019E-3,-6.108647794E-4,7.483093534E-3
8.451938620E-1,-3.207040019E-3,-6.719512399E-3,8.704823442E-3
8.473189660E-1,-3.207040019E-3,-1.160643063E-2,6.261364091E-3
8.494440700E-1,-5.650499370E-3,-6.108647794E-4,3.817904973E-3
8.515691740E-1,-4.428769462E-3,1.649334840E-2,6.261364091E-3
8.536943310E-1,-3.207040019E-3,1.282816008E-2,5.039634649E-3
8.558194350E-1,-3.207040019E-3,1.160643063E-2,6.261364091E-3
8.579445390E-1,-1.985310577E-3,2.138026804E-2,6.261364091E-3
8.600696430E-1,5.345067009E-3,2.748891525E-2,1.237001177E-2
8.621947470E-1,1.023198478E-2,1.404988952E-2,9.926552884E-3
8.643198520E-1,6.566796452E-3,-5.497782957E-3,6.261364091E-3
8.664450080E-1,6.566796452E-3,-9.162971750E-3,1.374445739E-3
8.685701120E-1,2.901607659E-3,1.832594397E-3,2.596175298E-3
8.706952160E-1,4.581485991E-4,1.771507785E-2,2.596175298E-3
8.728203200E-1,-7.635809598E-4,1.404988952E-2,6.261364091E-3
8.749454240E-1,-1.985310577E-3,1.527161989E-2,7.483093534E-3
8.770705290E-1,-3.207040019E-3,2.993237413E-2,7.483093534E-3
8.791956850E-1,-1.985310577E-3,2.138026804E-2,8.704823442E-3
8.813207890E-1,6.566796452E-3,6.108647794E-4,8.704823442E-3
8.834458930E-1,1.023198478E-2,-4.276053514E-3,5.039634649E-3
8.855709970E-1,4.123337101E-3,5.497782957E-3,9.926552884E-3
8.876961020E-1,4.581485991E-4,1.160643063E-2,6.261364091E-3
8.898212060E-1,5.345067009E-3,6.108647794E-4,6.261364091E-3
8.919463100E-1,9.010255337E-3,-6.719512399E-3,6.261364091E-3
8.940714660E-1,1.679878100E-3,1.038470119E-2,7.483093534E-3
8.961965700E-1,-7.635809598E-4,3.604102135E-2,9.926552884E-3
8.983216740E-1,4.123337101E-3,2.748891525E-2,1.359174121E-2
9.004467790E-1,1.267544460E-2,-5.497782957E-3,9.926552884E-3
9.025718830E-1,1.389717404E-2,-1.527161989E-2,2.596175298E-3
9.046969870E-1,1.145371422E-2,1.832594397E-3,6.261364091E-3
9.068220910E-1,5.345067009E-3,1.160643063E-2,5.039634649E-3
9.089472470E-1,4.123337101E-3,1.404988952E-2,5.039634649E-3
9.110723520E-1,-7.635809598E-4,1.527161989E-2,5.039634649E-3
9.131974560E-1,-6.872228812E-3,2.138026804E-2,7.483093534E-3
9.153225600E-1,-1.053741761E-2,2.748891525E-2,6.261364091E-3
9.174476640E-1,-6.872228812E-3,1.893680729E-2,1.114828233E-2
9.195728200E-1,1.679878100E-3,-2.015853859E-2,9.926552884E-3
9.216979240E-1,2.901607659E-3,-4.214967042E-2,5.039634649E-3
9.238230290E-1,5.345067009E-3,-2.015853859E-2,5.039634649E-3
9.259481330E-1,4.123337101E-3,-1.160643063E-2,8.704823442E-3
9.280732370E-1,-1.985310577E-3,-7.941242307E-3,5.039634649E-3
9.301983410E-1,-8.093958721E-3,1.771507785E-2,3.817904973E-3
9.323234450E-1,-1.175914705E-2,4.459312931E-2,6.261364091E-3
9.344486020E-1,-1.053741761E-2,4.214967042E-2,1.114828233E-2
9.365737060E-1,-4.428769462E-3,2.260199748E-2,1.237001177E-2
9.386988100E-1,4.123337101E-3,-9.162971750E-3,1.114828233E-2
9.408239140E-1,6.566796452E-3,-4.581485689E-2,3.817904973E-3
9.429490180E-1,5.345067009E-3,-3.604102135E-2,3.817904973E-3
9.450741220E-1,4.581485991E-4,-1.893680729E-2,7.483093534E-3
9.471992270E-1,-4.428769462E-3,-6.719512399E-3,7.483093534E-3
9.493243830E-1,-1.420260593E-2,1.649334840E-2,3.817904973E-3
9.514494870E-1,-1.298087649E-2,4.581485689E-2,7.483093534E-3
9.535745910E-1,-8.093958721E-3,5.192350596E-2,9.926552884E-3
9.556996950E-1,4.581485991E-4,1.404988952E-2,1.114828233E-2
9.578247990E-1,6.566796452E-3,-1.404988952E-2,7.483093534E-3
9.599499040E-1,1.389717404E-2,-1.771507785E-2,8.704823442E-3
9.620750600E-1,1.145371422E-2,-2.260199748E-2,9.926552884E-3
9.642001640E-1,5.345067009E-3,-1.893680729E-2,6.261364091E-3
9.663252680E-1,-1.985310577E-3,1.771507785E-2,7.483093534E-3
9.684503200E-1,-8.093958721E-3,4.703658819E-2,8.704823442E-3
9.705754770E-1,-4.428769462E-3,2.138026804E-2,8.704823442E-3
9.727005810E-1,7.788525894E-3,6.108647794E-4,1.237001177E-2
9.748257370E-1,1.634063199E-2,-6.108647794E-4,9.926552884E-3
9.769508410E-1,1.267544460E-2,-6.108647794E-4,8.704823442E-3
9.790759450E-1,5.345067009E-3,3.054323839E-3,5.039634649E-3
9.812010490E-1,6.566796452E-3,6.719512399E-3,7.483093534E-3
9.833261540E-1,6.566796452E-3,1.832594397E-3,1.114828233E-2
9.854512580E-1,4.123337101E-3,5.497782957E-3,8.704823442E-3
9.875764140E-1,-4.428769462E-3,2.504545636E-2,1.114828233E-2
9.897015180E-1,-4.428769462E-3,3.481929377E-2,1.237001177E-2
9.918266220E-1,1.679878100E-3,2.382372692E-2,1.114828233E-2
9.939517270E-1,7.788525894E-3,-9.162971750E-3,8.704823442E-3
9.960768310E-1,1.267544460E-2,-2.871064469E-2,9.926552884E-3
9.982019350E-1,1.267544460E-2,-1.160643063E-2,9.926552884E-3
1.000327039E0,5.345067009E-3,1.527161989E-2,1.359174121E-2
1.002452143E0,1.679878100E-3,2.993237413E-2,1.114828233E-2
1.004577299E0,1.679878100E-3,4.214967042E-2,8.704823442E-3
1.006702404E0,-3.207040019E-3,6.047561392E-2,1.237001177E-2
1.008827508E0,-7.635809598E-4,7.147117704E-2,1.725693047E-2
1.010952612E0,9.010255337E-3,5.803215504E-2,1.725693047E-2
1.013077716E0,1.634063199E-2,9.162971750E-3,1.237001177E-2
1.015202872E0,2.000582218E-2,-2.748891525E-2,8.704823442E-3
1.017327977E0,2.367101051E-2,-1.404988952E-2,7.483093534E-3
1.019453081E0,2.000582218E-2,2.015853859E-2,1.114828233E-2
1.021578185E0,1.267544460E-2,2.626718581E-2,1.481347065E-2
1.023703289E0,2.901607659E-3,4.825831577E-2,1.481347065E-2
1.025828393E0,-4.428769462E-3,9.346231073E-2,1.481347065E-2
1.027953497E0,1.679878100E-3,1.081230640E-1,1.970038936E-2
1.030078602E0,7.788525894E-3,6.780599058E-2,1.847865991E-2
1.032203758E0,1.756236330E-2,1.649334840E-2,1.114828233E-2
1.034328862E0,2.855792828E-2,-2.260199748E-2,1.603520103E-2
1.036453966E0,2.977965772E-2,-2.260199748E-2,1.603520103E-2
1.038579070E0,2.367101051E-2,-6.719512399E-3,1.481347065E-2
1.040704174E0,1.511890348E-2,5.497782957E-3,1.359174121E-2
1.042829279E0,7.788525894E-3,3.481929377E-2,1.237001177E-2
1.044954383E0,6.566796452E-3,6.047561392E-2,1.481347065E-2
1.047079539E0,1.267544460E-2,6.536252797E-2,1.970038936E-2
1.049204643E0,1.756236330E-2,3.604102135E-2,1.847865991E-2
1.051329747E0,1.756236330E-2,1.832594397E-3,1.114828233E-2
1.053454852E0,2.000582218E-2,-1.160643063E-2,7.483093534E-3
1.055579904E0,2.244928107E-2,-1.649334840E-2,7.483093534E-3
1.057705112E0,2.000582218E-2,-6.719512399E-3,9.926552884E-3
1.059830216E0,1.267544460E-2,1.282816008E-2,1.237001177E-2
1.061955320E0,4.123337101E-3,3.604102135E-2,1.603520103E-2
1.064080424E0,4.581485991E-4,5.681042373E-2,1.481347065E-2
1.066205529E0,2.901607659E-3,5.070177838E-2,1.603520103E-2
1.068330633E0,1.023198478E-2,1.832594397E-3,1.237001177E-2
1.070455737E0,1.634063199E-2,-2.138026804E-2,1.114828233E-2
1.072580893E0,2.122755162E-2,-2.626718581E-2,8.704823442E-3
1.074705997E0,2.611446939E-2,-1.527161989E-2,1.603520103E-2
1.076831102E0,2.000582218E-2,-1.527161989E-2,1.603520103E-2
1.078956206E0,1.267544460E-2,1.832594397E-3,8.704823442E-3
1.081081310E0,4.123337101E-3,5.436696485E-2,1.481347065E-2
1.083206414E0,-7.635809598E-4,7.147117704E-2,1.847865991E-2
1.085331466E0,5.345067009E-3,4.581485689E-2,1.847865991E-2
1.087456674E0,1.389717404E-2,-6.108647794E-4,1.359174121E-2
1.089581779E0,1.878409274E-2,-2.626718581E-2,9.926552884E-3
1.091706883E0,1.756236330E-2,-4.459312931E-2,8.704823442E-3
1.093831987E0,1.389717404E-2,-4.092793912E-2,8.704823442E-3
1.095957091E0,1.145371422E-2,-7.941242307E-3,1.603520103E-2
1.098082195E0,-3.207040019E-3,2.382372692E-2,1.481347065E-2
1.100207352E0,-1.175914705E-2,5.436696485E-2,1.114828233E-2
1.102332456E0,-3.207040019E-3,5.192350596E-2,1.725693047E-2
1.104457560E0,9.010255337E-3,9.162971750E-3,1.847865991E-2
1.106582612E0,1.878409274E-2,-5.070177838E-2,1.359174121E-2
1.108707768E0,1.878409274E-2,-6.658425927E-2,1.237001177E-2
1.110832872E0,2.000582218E-2,-4.703658819E-2,1.847865991E-2
1.112958029E0,1.389717404E-2,-3.359756246E-2,1.725693047E-2
1.115083133E0,2.901607659E-3,-1.404988952E-2,1.359174121E-2
1.117208237E0,-5.650499370E-3,2.748891525E-2,1.114828233E-2
1.119333341E0,-1.985310577E-3,5.803215504E-2,1.603520103E-2
1.121458445E0,2.901607659E-3,5.070177838E-2,2.092211880E-2
1.123583549E0,1.511890348E-2,7.941242307E-3,1.725693047E-2
1.125708654E0,2.611446939E-2,-2.504545636E-2,1.359174121E-2
1.127833758E0,2.611446939E-2,-1.893680729E-2,1.237001177E-2
1.129958914E0,1.756236330E-2,-6.108647794E-4,1.481347065E-2
1.132084018E0,1.145371422E-2,1.832594397E-3,1.481347065E-2
1.134209122E0,5.345067009E-3,-4.276053514E-3,1.237001177E-2
1.136334227E0,4.123337101E-3,2.260199748E-2,1.481347065E-2
1.138459331E0,1.679878100E-3,3.604102135E-2,2.092211880E-2
1.140584435E0,5.345067009E-3,1.282816008E-2,1.970038936E-2
1.142709591E0,1.145371422E-2,-1.038470119E-2,1.603520103E-2
1.144834695E0,1.511890348E-2,-1.404988952E-2,1.481347065E-2
1.146959799E0,1.511890348E-2,-9.162971750E-3,1.725693047E-2
1.149084904E0,1.023198478E-2,-4.276053514E-3,1.847865991E-2
1.151210008E0,5.345067009E-3,4.276053514E-3,1.359174121E-2
1.153335112E0,4.123337101E-3,2.993237413E-2,1.237001177E-2
1.155460268E0,-7.635809598E-4,6.780599058E-2,1.603520103E-2
1.157585372E0,1.679878100E-3,7.757982612E-2,1.847865991E-2
1.159710477E0,1.267544460E-2,4.581485689E-2,2.336557768E-2
1.161835581E0,2.367101051E-2,3.054323839E-3,2.092211880E-2
1.163960685E0,2.489273995E-2,-2.871064469E-2,1.481347065E-2
1.166085789E0,1.878409274E-2,-2.015853859E-2,1.603520103E-2
1.168210893E0,1.389717404E-2,-1.832594397E-3,1.603520103E-2
1.170336049E0,6.566796452E-3,4.276053514E-3,1.603520103E-2
1.172461154E0,4.581485991E-4,2.626718581E-2,1.847865991E-2
1.174586258E0,-7.635809598E-4,7.147117704E-2,2.214384824E-2
1.176711362E0,-1.985310577E-3,8.002328873E-2,2.458730713E-2
1.178836466E0,2.901607659E-3,4.581485689E-2,2.336557768E-2
1.180961570E0,9.010255337E-3,1.649334840E-2,1.603520103E-2
1.183086674E0,1.511890348E-2,4.276053514E-3,1.847865991E-2
1.185211831E0,1.756236330E-2,-1.771507785E-2,2.336557768E-2
1.187336935E0,1.511890348E-2,-4.337139800E-2,1.970038936E-2
1.189462039E0,1.145371422E-2,-3.970621154E-2,1.847865991E-2
1.191587143E0,-1.985310577E-3,1.282816008E-2,1.603520103E-2
1.193712247E0,-6.872228812E-3,5.681042373E-2,1.847865991E-2
1.195837352E0,-3.207040019E-3,5.192350596E-2,2.214384824E-2
1.197962508E0,4.123337101E-3,3.359756246E-2,2.336557768E-2
1.200087612E0,1.145371422E-2,1.160643063E-2,1.847865991E-2
1.202212716E0,1.511890348E-2,-1.649334840E-2,1.725693047E-2
1.204337820E0,1.267544460E-2,-3.481929377E-2,1.359174121E-2
1.206462924E0,1.023198478E-2,-9.162971750E-3,1.481347065E-2
1.208588081E0,2.901607659E-3,1.649334840E-2,1.970038936E-2
1.210713185E0,-5.650499370E-3,2.504545636E-2,1.603520103E-2
1.212838289E0,-9.315688163E-3,4.459312931E-2,1.847865991E-2
1.214963393E0,-4.428769462E-3,5.436696485E-2,2.092211880E-2
1.217088497E0,-3.207040019E-3,2.382372692E-2,2.214384824E-2
1.219213602E0,1.679878100E-3,-1.649334840E-2,1.359174121E-2
1.221338706E0,6.566796452E-3,-1.404988952E-2,1.725693047E-2
1.223463810E0,1.023198478E-2,-1.404988952E-2,2.092211880E-2
1.225588966E0,2.901607659E-3,-2.504545636E-2,1.847865991E-2
1.227714070E0,-1.985310577E-3,-1.832594397E-3,1.359174121E-2
1.229839174E0,-8.093958721E-3,4.459312931E-2,1.725693047E-2
1.231964279E0,-8.093958721E-3,7.269290835E-2,1.970038936E-2
1.234089383E0,-6.872228812E-3,5.925388262E-2,2.458730713E-2
1.236214487E0,2.901607659E-3,7.941242307E-3,2.092211880E-2
1.238339591E0,6.566796452E-3,-4.948004708E-2,1.603520103E-2
1.240464747E0,5.345067009E-3,-5.681042373E-2,1.114828233E-2
1.242589852E0,2.901607659E-3,-4.948004708E-2,1.481347065E-2
1.244714956E0,-3.207040019E-3,-3.726275265E-2,1.725693047E-2
1.246840060E0,-1.175914705E-2,3.054323839E-3,1.603520103E-2
1.248965164E0,-2.153298259E-2,5.070177838E-2,1.847865991E-2
1.251090268E0,-2.031125315E-2,7.513637096E-2,2.092211880E-2
1.253215424E0,-1.298087649E-2,5.558869615E-2,2.458730713E-2
1.255340529E0,-7.635809598E-4,-7.941242307E-3,1.603520103E-2
1.257465633E0,9.010255337E-3,-5.192350596E-2,1.603520103E-2
1.259590737E0,1.878409274E-2,-5.070177838E-2,1.970038936E-2
1.261715841E0,1.389717404E-2,-4.092793912E-2,2.092211880E-2
1.263840945E0,5.345067009E-3,-3.115410358E-2,2.092211880E-2
1.265966102E0,-3.207040019E-3,4.276053514E-3,1.847865991E-2
1.268091206E0,-5.650499370E-3,5.192350596E-2,1.847865991E-2
1.270216310E0,-6.872228812E-3,5.314523727E-2,2.458730713E-2
1.272341414E0,4.581485991E-4,2.626718581E-2,2.214384824E-2
1.274466518E0,1.023198478E-2,3.054323839E-3,1.847865991E-2
1.276591622E0,1.389717404E-2,-6.719512399E-3,1.603520103E-2
1.278716727E0,1.511890348E-2,-1.038470119E-2,1.847865991E-2
1.280841831E0,1.511890348E-2,-2.382372692E-2,1.603520103E-2
1.282966987E0,9.010255337E-3,-1.038470119E-2,1.725693047E-2
1.285092091E0,-3.207040019E-3,2.748891525E-2,1.847865991E-2
1.287217247E0,-1.053741761E-2,4.703658819E-2,2.214384824E-2
1.289342299E0,-9.315688163E-3,4.337139800E-2,2.336557768E-2
1.291467404E0,-5.650499370E-3,2.993237413E-2,2.092211880E-2
1.293592560E0,1.679878100E-3,1.282816008E-2,1.603520103E-2
1.295717612E0,1.023198478E-2,-1.771507785E-2,1.970038936E-2
1.297842768E0,1.389717404E-2,-2.748891525E-2,2.092211880E-2
1.299967872E0,9.010255337E-3,-1.649334840E-2,1.970038936E-2
1.302092977E0,2.901607659E-3,1.832594397E-3,1.847865991E-2
1.304218081E0,-3.207040019E-3,5.192350596E-2,2.092211880E-2
1.306343185E0,-1.053741761E-2,7.757982612E-2,2.092211880E-2
1.308468289E0,-9.315688163E-3,7.757982612E-2,2.580903657E-2
1.310593445E0,-7.635809598E-4,3.604102135E-2,2.458730713E-2
1.312718549E0,6.566796452E-3,-1.282816008E-2,1.847865991E-2
1.314843654E0,9.010255337E-3,-2.138026804E-2,1.603520103E-2
1.316968758E0,6.566796452E-3,-3.726275265E-2,1.725693047E-2
1.319093862E0,2.901607659E-3,-3.726275265E-2,1.603520103E-2
1.321218966E0,-5.650499370E-3,1.771507785E-2,1.847865991E-2
1.323344122E0,-1.908952370E-2,7.635809481E-2,2.214384824E-2
1.325469227E0,-2.275471389E-2,8.491020650E-2,2.336557768E-2
1.327594331E0,-1.664606482E-2,5.925388262E-2,2.458730713E-2
1.329719435E0,-9.315688163E-3,2.993237413E-2,2.214384824E-2
1.331844539E0,-1.985310577E-3,-1.404988952E-2,1.970038936E-2
1.333969643E0,2.901607659E-3,-5.558869615E-2,1.847865991E-2
1.336094747E0,7.788525894E-3,-6.780599058E-2,1.847865991E-2
1.338219904E0,4.123337101E-3,-5.558869615E-2,1.970038936E-2
1.340345008E0,-1.053741761E-2,-3.115410358E-2,1.970038936E-2
1.342470112E0,-2.153298259E-2,1.893680729E-2,1.970038936E-2
1.344595216E0,-2.397644334E-2,5.558869615E-2,2.336557768E-2
1.346720320E0,-2.153298259E-2,5.681042373E-2,2.580903657E-2
1.348845424E0,-1.908952370E-2,2.626718581E-2,1.970038936E-2
1.350970529E0,-1.298087649E-2,-2.138026804E-2,1.603520103E-2
1.353095685E0,-4.428769462E-3,-5.681042373E-2,1.359174121E-2
1.355220789E0,-1.985310577E-3,-4.825831577E-2,1.481347065E-2
1.357345893E0,-1.053741761E-2,-3.604102135E-2,1.603520103E-2
1.359470997E0,-2.275471389E-2,-6.719512399E-3,1.725693047E-2
1.361596102E0,-2.153298259E-2,3.481929377E-2,2.092211880E-2
1.363721258E0,-2.153298259E-2,4.214967042E-2,2.458730713E-2
1.365846362E0,-2.153298259E-2,6.719512399E-3,1.847865991E-2
1.367971466E0,-1.542433538E-2,-2.504545636E-2,1.603520103E-2
1.370096570E0,-6.872228812E-3,-3.481929377E-2,1.481347065E-2
1.372221674E0,-1.053741761E-2,-3.115410358E-2,2.214384824E-2
1.374346779E0,-1.542433538E-2,-2.871064469E-2,1.847865991E-2
1.376471883E0,-2.031125315E-2,-3.054323839E-3,1.481347065E-2
1.378597039E0,-2.397644334E-2,5.192350596E-2,1.725693047E-2
1.380722143E0,-2.397644334E-2,7.880155742E-2,1.970038936E-2
1.382847247E0,-1.908952370E-2,6.536252797E-2,2.092211880E-2
1.384972352E0,-1.053741761E-2,3.359756246E-2,2.214384824E-2
1.387097456E0,-6.872228812E-3,-1.160643063E-2,1.725693047E-2
1.389222560E0,4.581485991E-4,-3.359756246E-2,1.603520103E-2
1.391347716E0,-3.207040019E-3,-3.115410358E-2,1.603520103E-2
1.393472820E0,-1.298087649E-2,-1.527161989E-2,1.481347065E-2
1.395597924E0,-2.519817278E-2,2.260199748E-2,1.725693047E-2
1.397723029E0,-3.497200832E-2,6.414080411E-2,2.092211880E-2
1.399848133E0,-3.497200832E-2,7.147117704E-2,2.214384824E-2
1.401973237E0,-2.886336111E-2,3.481929377E-2,2.458730713E-2
1.404098341E0,-1.542433538E-2,-7.941242307E-3,1.970038936E-2
1.406223445E0,-1.053741761E-2,-4.092793912E-2,1.847865991E-2
1.408348602E0,-1.053741761E-2,-4.948004708E-2,1.847865991E-2
1.410473706E0,-9.315688163E-3,-2.993237413E-2,2.214384824E-2
1.412598810E0,-1.542433538E-2,-1.771507785E-2,2.214384824E-2
1.414723914E0,-3.008509055E-2,1.038470119E-2,1.847865991E-2
1.416849018E0,-3.497200832E-2,6.169734150E-2,2.092211880E-2
1.418974122E0,-2.886336111E-2,7.269290835E-2,2.336557768E-2
1.421099279E0,-2.031125315E-2,4.214967042E-2,2.703076601E-2
1.423224383E0,-1.420260593E-2,5.497782957E-3,1.847865991E-2
1.425349487E0,-9.315688163E-3,-2.382372692E-2,1.970038936E-2
1.427474591E0,-5.650499370E-3,-4.092793912E-2,1.725693047E-2
1.429599695E0,-9.315688163E-3,-1.893680729E-2,2.092211880E-2
1.431724799E0,-2.031125315E-2,1.282816008E-2,2.092211880E-2
1.433849956E0,-2.886336111E-2,3.359756246E-2,2.092211880E-2
1.435975060E0,-3.008509055E-2,4.459312931E-2,2.092211880E-2
1.438100164E0,-2.641990222E-2,4.459312931E-2,2.458730713E-2
1.440225268E0,-2.153298259E-2,1.893680729E-2,2.458730713E-2
1.442350372E0,-1.786779426E-2,-1.649334840E-2,1.603520103E-2
1.444475477E0,-1.053741761E-2,-2.504545636E-2,1.847865991E-2
1.446600581E0,-1.053741761E-2,-1.649334840E-2,2.458730713E-2
1.448725737E0,-1.542433538E-2,-2.504545636E-2,2.214384824E-2
1.450850841E0,-2.031125315E-2,-1.893680729E-2,1.603520103E-2
1.452975945E0,-2.641990222E-2,2.382372692E-2,1.847865991E-2
1.455101049E0,-2.764163166E-2,6.536252797E-2,2.214384824E-2
1.457226154E0,-2.641990222E-2,5.314523727E-2,2.580903657E-2
1.459351258E0,-2.153298259E-2,2.015853859E-2,2.336557768E-2
1.461476362E0,-1.664606482E-2,-1.893680729E-2,1.970038936E-2
1.463601518E0,-1.664606482E-2,-4.703658819E-2,1.725693047E-2
1.465726622E0,-2.031125315E-2,-3.481929377E-2,1.603520103E-2
1.467851727E0,-2.641990222E-2,-2.138026804E-2,1.603520103E-2
1.469976831E0,-3.497200832E-2,1.038470119E-2,1.725693047E-2
1.472101935E0,-4.230238497E-2,5.436696485E-2,1.847865991E-2
1.474227039E0,-3.985892609E-2,6.414080411E-2,2.214384824E-2
1.476352195E0,-3.375028074E-2,2.993237413E-2,2.214384824E-2
1.478477299E0,-2.153298259E-2,-1.649334840E-2,1.603520103E-2
1.480602404E0,-9.315688163E-3,-5.681042373E-2,1.359174121E-2
1.482727508E0,-5.650499370E-3,-7.391463965E-2,1.847865991E-2
1.484852612E0,-5.650499370E-3,-6.291907281E-2,1.970038936E-2
1.486977768E0,-1.542433538E-2,-4.092793912E-2,2.336557768E-2
1.489102820E0,-2.886336111E-2,-5.497782957E-3,1.603520103E-2
1.491227977E0,-3.497200832E-2,5.436696485E-2,1.603520103E-2
1.493353081E0,-3.252854943E-2,7.880155742E-2,2.214384824E-2
1.495478185E0,-2.275471389E-2,4.337139800E-2,2.336557768E-2
1.497603289E0,-1.053741761E-2,-2.260199748E-2,2.092211880E-2
1.499728393E0,-4.428769462E-3,-3.970621154E-2,1.970038936E-2
1.501853497E0,-4.428769462E-3,-1.527161989E-2,1.847865991E-2
1.503978654E0,-8.093958721E-3,-4.276053514E-3,1.725693047E-2
1.506103758E0,-1.542433538E-2,4.276053514E-3,1.847865991E-2
1.508228862E0,-1.908952370E-2,2.626718581E-2,1.970038936E-2
1.510353966E0,-1.542433538E-2,3.481929377E-2,2.214384824E-2
1.512479070E0,-1.298087649E-2,2.626718581E-2,2.214384824E-2
1.514604174E0,-1.298087649E-2,2.871064469E-2,2.336557768E-2
1.516729331E0,-8.093958721E-3,2.138026804E-2,2.092211880E-2
1.518854435E0,4.581485991E-4,-2.138026804E-2,1.847865991E-2
1.520979487E0,6.566796452E-3,-2.015853859E-2,2.092211880E-2
1.523104643E0,9.010255337E-3,-1.649334840E-2,2.703076601E-2
1.525229747E0,4.123337101E-3,-3.237583488E-2,2.458730713E-2
1.527354852E0,-7.635809598E-4,1.832594397E-3,2.092211880E-2
1.529479956E0,-4.428769462E-3,6.169734150E-2,1.970038936E-2
1.531605112E0,-5.650499370E-3,7.635809481E-2,2.825249545E-2
1.533730216E0,-3.207040019E-3,4.214967042E-2,2.825249545E-2
1.535855320E0,4.581485991E-4,1.832594397E-3,2.092211880E-2
1.537980424E0,4.123337101E-3,-4.276053514E-3,1.847865991E-2
1.540105529E0,5.345067009E-3,7.941242307E-3,2.336557768E-2
1.542230633E0,-3.207040019E-3,1.160643063E-2,1.847865991E-2
1.544355737E0,-1.175914705E-2,3.115410358E-2,1.725693047E-2
1.546480893E0,-1.542433538E-2,7.757982612E-2,2.214384824E-2
1.548605997E0,-1.542433538E-2,9.101885557E-2,2.703076601E-2
1.550731102E0,-2.031125315E-2,6.047561392E-2,2.580903657E-2
1.552856206E0,-1.664606482E-2,2.138026804E-2,2.092211880E-2
1.554981310E0,-9.315688163E-3,-1.160643063E-2,1.603520103E-2
1.557106362E0,-6.872228812E-3,-3.848448023E-2,1.847865991E-2
1.559231570E0,-5.650499370E-3,-5.681042373E-2,2.214384824E-2
1.561356674E0,-1.053741761E-2,-7.024945319E-2,2.092211880E-2
1.563481779E0,-1.664606482E-2,-4.825831577E-2,1.847865991E-2
1.565606883E0,-2.153298259E-2,-1.832594397E-3,1.725693047E-2
1.567731987E0,-1.786779426E-2,5.192350596E-2,2.214384824E-2
1.569857091E0,-2.275471389E-2,6.414080411E-2,2.703076601E-2
1.571982247E0,-2.397644334E-2,3.848448023E-2,2.092211880E-2
1.574107352E0,-1.542433538E-2,2.015853859E-2,1.725693047E-2
1.576232456E0,-1.053741761E-2,1.649334840E-2,1.481347065E-2
1.578357560E0,-6.872228812E-3,6.719512399E-3,1.725693047E-2
1.580482664E0,-5.650499370E-3,-3.237583488E-2,1.725693047E-2
1.582607768E0,-9.315688163E-3,-4.825831577E-2,1.847865991E-2
1.584732872E0,-1.053741761E-2,-2.626718581E-2,1.970038936E-2
1.586858029E0,-1.298087649E-2,-1.527161989E-2,2.214384824E-2
1.588983133E0,-1.664606482E-2,-1.282816008E-2,2.458730713E-2
1.591108237E0,-2.275471389E-2,-1.527161989E-2,1.847865991E-2
