"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.251462417E1,2.679961443E0,-2.617748022E0,9.604789734E0
1.251674928E1,1.253839016E0,-3.828516230E-2,7.714460373E0
1.251887438E1,5.742774606E-1,1.727617979E0,8.255238533E0
1.252099954E1,1.402194023E0,-6.652047038E-1,9.159725189E0
1.252312464E1,2.115255117E0,-6.556333899E-1,8.518448830E0
1.252524980E1,1.574477315E0,1.823330879E0,9.652647018E0
1.252737490E1,9.236295223E-1,1.282552958E0,1.097348499E1
1.252950001E1,1.703689694E0,9.954141974E-1,1.057627583E1
1.253162516E1,2.134397745E0,1.832902193E0,1.070070267E1
1.253375027E1,1.885544300E0,1.770688742E-1,1.139462185E1
1.253587537E1,2.139183521E0,-9.762716293E-1,1.032742214E1
1.253800053E1,2.397608280E0,-2.871387303E-1,1.007378292E1
1.254012563E1,2.225325108E0,-8.566305041E-1,1.133240795E1
1.254225074E1,1.981257200E0,-1.981257200E0,1.101177025E1
1.254437589E1,1.737189293E0,-6.843472719E-1,9.872786522E0
1.254650100E1,1.469193101E0,1.244267747E-1,9.690931320E0
1.254862610E1,1.684547186E0,-6.747759581E-1,9.250652313E0
1.255075126E1,1.928615093E0,-1.129412293E0,8.446663857E0
1.255287636E1,2.024327993E0,-5.599204898E-1,8.437092781E0
1.255500152E1,2.100898266E0,1.244267747E-1,8.743373871E0
1.255712662E1,1.617548108E0,-2.871387079E-2,9.336793900E0
1.255925173E1,1.129412293E0,5.120640397E-1,9.973284721E0
1.256137688E1,6.412764788E-1,1.105484009E0,1.053799057E1
1.256350199E1,1.196411371E0,9.332008362E-1,1.039442158E1
1.256562709E1,1.478764415E0,3.397808075E-1,1.015035343E1
1.256775225E1,2.287538528E0,-8.614161611E-2,1.031785107E1
1.256987735E1,1.785045743E0,-1.818545163E-1,1.076291656E1
1.257200246E1,1.497906923E0,-4.115654826E-1,1.098784161E1
1.257412761E1,1.665404558E0,-7.513462901E-1,1.117926693E1
1.257625272E1,1.105484009E0,-1.249053478E0,1.104048347E1
1.257837782E1,1.454836130E0,-1.172483087E0,1.008814049E1
1.258050298E1,1.493121386E0,-1.253839016E0,8.953942299E0
1.258262808E1,2.502892494E0,-1.450050473E0,8.776873589E0
1.258475318E1,1.469193101E0,-1.564906001E0,8.824729919E0
1.258687834E1,1.703689694E0,-4.785645381E-2,8.685946465E0
1.258900345E1,1.119840980E0,1.100698411E-1,9.298508644E0
1.259112860E1,9.954141974E-1,8.135596663E-2,9.954142570E0
1.259325371E1,9.236295223E-1,7.800601721E-1,9.738788605E0
1.259537881E1,1.172483087E0,6.556333899E-1,9.595218658E0
1.259750397E1,1.464407444E0,4.642075896E-1,1.001635551E1
1.259962907E1,1.770688772E0,4.977070987E-1,1.024606609E1
1.260175417E1,1.426122308E0,6.221339107E-1,1.019820976E1
1.260387933E1,1.761117458E0,4.354937077E-1,1.051406288E1
1.260600444E1,2.426322222E0,3.589234054E-1,1.068156052E1
1.260812954E1,1.708475351E0,-5.216353536E-1,1.072463131E1
1.261025470E1,2.139183521E0,-7.417750359E-1,1.055234814E1
1.261237980E1,2.373680115E0,-9.762716293E-1,1.020299530E1
1.261450496E1,1.818545222E0,-1.383051515E0,9.609575272E0
1.261663006E1,1.263410330E0,-1.004985452E0,9.150154114E0
1.261875516E1,1.622333765E0,-2.775674164E-1,9.518648148E0
1.262088032E1,1.679761529E0,-5.024927258E-1,9.906285286E0
1.262300542E1,1.607976794E0,-3.110669553E-1,9.145368576E0
1.262513053E1,1.603191137E0,7.322037220E-1,8.173882484E0
1.262725569E1,1.488335729E0,8.327022791E-1,8.743373871E0
1.262938079E1,9.523434043E-1,6.460621357E-1,9.647860527E0
1.263150589E1,1.564906001E0,5.407779217E-1,9.824930191E0
1.263363105E1,1.890329838E0,5.216353536E-1,1.005464077E1
1.263575615E1,1.861616015E0,8.135597110E-1,1.088734341E1
1.263788126E1,2.153540373E0,5.790630579E-1,1.149033451E1
1.264000641E1,2.636890650E0,-9.571290761E-2,1.087777138E1
1.264213152E1,2.172683001E0,-6.699903607E-1,1.029392338E1
1.264425662E1,1.473978758E0,-5.407779217E-1,1.019342422E1
1.264638183E1,1.124626637E0,-1.325623751E0,1.086341476E1
1.264850688E1,1.952543259E0,-1.536192179E0,1.014078236E1
1.265063204E1,1.459621787E0,-1.177268744E0,8.949156761E0
1.265275714E1,1.225125194E0,-9.714859724E-1,8.403593063E0
1.265488225E1,1.354337573E0,-9.714859724E-1,8.422736168E0
1.265700740E1,1.162911773E0,-2.823530734E-1,8.839086533E0
1.265913251E1,1.067198873E0,7.657032460E-2,9.298508644E0
1.266125761E1,1.335195065E0,4.307080805E-2,9.255437851E0
1.266338277E1,1.028913736E0,1.818545163E-1,9.355937004E0
1.266550787E1,7.848458290E-1,6.795616150E-1,9.954142570E0
1.266763298E1,1.526620865E0,1.627119333E-1,1.045184898E1
1.266975813E1,1.732403636E0,2.009970993E-1,1.022213840E1
1.267188324E1,1.593619823E0,8.709874153E-1,1.080120182E1
1.267400839E1,1.847259045E0,2.871387303E-1,1.194497108E1
1.267613350E1,2.536391973E0,-1.014556766E0,1.146162033E1
1.267825860E1,2.450250387E0,-1.272981644E0,1.062891865E1
1.268038376E1,1.000199914E0,-4.594219327E-1,1.009771156E1
1.268250886E1,1.919043779E0,-8.327022791E-1,1.007378292E1
1.268463397E1,1.607976794E0,-1.746760488E0,9.327222824E0
1.268675912E1,1.383051515E0,-1.311266780E0,9.087940216E0
1.268888423E1,1.770688772E0,-9.236295223E-1,9.030512810E0
1.269100933E1,2.124826431E0,-9.379864931E-1,8.930013657E0
1.269313449E1,2.019542217E0,-1.531406492E-1,8.441878319E0
1.269525959E1,1.569691658E0,9.140582681E-1,8.461020470E0
1.269738475E1,1.914258122E0,1.201196909E0,8.575876236E0
1.269950985E1,9.140582681E-1,7.322037220E-1,9.174081802E0
1.270163496E1,1.225125194E0,1.162911773E0,1.008335495E1
1.270376011E1,1.952543259E0,1.134197950E0,1.058106136E1
1.270588522E1,2.081755638E0,6.412764788E-1,1.046142101E1
1.270801032E1,1.550549030E0,1.770688742E-1,1.064327526E1
1.271013542E1,1.545763373E0,1.148554832E-1,1.073898792E1
1.271226058E1,1.488335729E0,-4.019941986E-1,1.073898792E1
1.271438569E1,1.387837172E0,-1.076770186E0,1.023170948E1
1.271651084E1,1.588834286E0,-6.891329288E-1,9.920642853E0
1.271863594E1,1.966900229E0,-4.785645306E-1,9.643074989E0
1.272076105E1,1.808973908E0,-7.800601721E-1,9.360722542E0
1.272288621E1,1.445264935E0,-1.210768223E0,9.016156197E0
1.272501131E1,1.531406522E0,-5.407779217E-1,8.815158844E0
1.272713641E1,1.268195987E0,3.780659735E-1,8.906085968E0
1.272926157E1,1.588834286E0,-3.110669553E-1,9.308079720E0
1.273138667E1,1.435693622E0,-2.009970993E-1,9.140582085E0
1.273351183E1,1.737189293E0,1.196411371E0,9.518648148E0
1.273563694E1,1.043270707E0,7.274180651E-1,1.042792130E1
1.273776204E1,1.225125194E0,4.402793646E-1,1.054756260E1
1.273988720E1,1.172483087E0,1.043270707E0,1.042313576E1
1.274201230E1,9.188438654E-1,9.332008362E-1,1.073420238E1
1.274413740E1,8.135597110E-1,-2.871387303E-1,1.062413216E1
1.274626256E1,1.689332843E0,-4.977070987E-1,1.007378292E1
1.274838766E1,1.306481123E0,-1.062413216E0,1.002114105E1
1.275051277E1,1.679761529E0,-1.397408366E0,9.844072342E0
1.275263787E1,1.292124271E0,-1.301695466E0,9.193224907E0
1.275476303E1,2.129612207E0,-9.810572863E-1,8.925228119E0
1.275688813E1,1.847259045E0,-1.048056364E0,8.465806961E0
1.275901329E1,2.076970100E0,-1.057627559E0,8.484949112E0
1.276113839E1,1.770688772E0,-2.679961324E-1,8.484949112E0
1.276326355E1,2.115255117E0,3.828516304E-1,8.642875671E0
1.276538865E1,1.473978758E0,2.392822653E-1,8.839086533E0
1.276751376E1,1.143769264E0,4.881358147E-1,9.107083321E0
1.276963891E1,1.292124271E0,4.977070987E-1,1.003071213E1
1.277176402E1,1.325623751E0,6.508477330E-1,1.037049294E1
1.277388912E1,2.000399828E0,6.747759581E-1,1.009292603E1
1.277601428E1,1.799402595E0,4.259224236E-1,9.614361763E0
1.277813938E1,1.282552958E0,8.039883971E-1,9.442078590E0
1.278026449E1,1.296909928E0,1.387837082E-1,1.004028416E1
1.278238964E1,1.641476393E0,-9.092726111E-1,1.019342422E1
1.278451475E1,1.368694544E0,-6.221339107E-1,9.992427826E0
1.278663990E1,1.718046665E0,-1.033699393E0,1.001156998E1
1.278876501E1,1.837687731E0,-1.411765337E0,9.844072342E0
1.279089011E1,2.397608280E0,-1.225125194E0,9.504291534E0
1.279301527E1,1.995614052E0,-7.417750359E-1,9.308079720E0
1.279514037E1,1.579262972E0,-5.120640397E-1,9.044869423E0
1.279726548E1,1.258624673E0,2.392822690E-2,8.633303642E0
1.279939063E1,1.703689694E0,1.268195987E0,9.092725754E0
1.280151574E1,1.473978758E0,9.571290575E-3,9.978070259E0
1.280364084E1,1.205982566E0,5.982056856E-1,9.336793900E0
1.280576600E1,5.838487148E-1,1.564906001E0,9.801001549E0
1.280789110E1,1.067198873E0,2.201396823E-1,1.120798111E1
1.281001621E1,1.459621787E0,-4.067798555E-1,1.072941685E1
1.281214136E1,1.598405480E0,1.674975902E-1,9.820143700E0
1.281426647E1,8.901300430E-1,-2.871387079E-2,1.020299530E1
1.281639162E1,2.115255117E0,-6.556333899E-1,1.019820976E1
1.281851673E1,1.947757602E0,-8.279166222E-1,9.623932838E0
1.282064183E1,1.818545222E0,-7.992027402E-1,9.609575272E0
1.282276699E1,1.722832322E0,-1.062413216E0,9.671789169E0
1.282489209E1,2.416750908E0,-1.057627559E0,9.604789734E0
1.282701720E1,2.684746981E0,-1.134197950E0,9.729216576E0
1.282914235E1,1.971685886E0,-1.631905079E0,9.643074989E0
1.283126746E1,1.990828395E0,-8.422735929E-1,8.729017258E0
1.283339256E1,1.316052437E0,7.657032460E-2,8.547162056E0
1.283551772E1,1.397408366E0,4.450650215E-1,8.839086533E0
1.283764282E1,1.521835208E0,7.034898400E-1,8.963513374E0
1.283976798E1,8.614161611E-1,8.805587292E-1,8.877371788E0
1.284189308E1,7.800601721E-1,1.100698471E0,9.336793900E0
1.284401819E1,1.799402595E0,6.364908218E-1,1.002592659E1
1.284614334E1,1.454836130E0,3.206382394E-1,9.982855797E0
1.284826844E1,9.571290612E-1,3.014956415E-1,1.028913784E1
1.285039355E1,7.034898400E-1,2.344966233E-1,1.070070267E1
1.285251871E1,1.765903115E0,-9.044869542E-1,1.059541893E1
1.285464381E1,1.708475351E0,-1.909472466E0,9.781859398E0
1.285676891E1,1.880758643E0,-5.120640397E-1,9.336793900E0
1.285889407E1,1.646261930E0,-1.210768223E0,9.973284721E0
1.286101917E1,1.655833244E0,-1.095912814E0,9.934999466E0
1.286314433E1,1.564906001E0,-5.982056856E-1,1.014556789E1
1.286526944E1,9.379864931E-1,-6.747759581E-1,1.010728264E1
1.286739454E1,9.284151793E-1,2.632105052E-1,9.442078590E0
1.286951970E1,1.134197950E0,5.886343718E-1,9.370293617E0
1.287164480E1,1.363908887E0,3.876372576E-1,9.020941734E0
1.287376990E1,1.186840057E0,5.551348329E-1,8.796015739E0
1.287589506E1,1.301695466E0,9.523434043E-1,9.533005714E0
1.287802016E1,1.383051515E0,5.359922647E-1,1.102134132E1
1.288014527E1,1.741974831E0,2.919243574E-1,1.119362450E1
1.288227042E1,2.019542217E0,2.249253243E-1,1.103091240E1
1.288439553E1,1.761117458E0,-5.168496966E-1,1.085384369E1
1.288652063E1,1.550549030E0,-5.551348329E-1,1.051884842E1
1.288864579E1,1.986042738E0,-5.216353536E-1,1.022213840E1
1.289077089E1,1.225125194E0,-1.521835208E0,1.076770210E1
1.289289605E1,2.153540373E0,-1.014556766E0,1.035613632E1
1.289502115E1,2.785245657E0,-1.182054400E0,9.729216576E0
1.289714626E1,2.009970903E0,-1.718046665E0,9.288937569E0
1.289927141E1,9.571290612E-1,-2.153540403E-1,8.858229637E0
1.290139652E1,2.076970100E0,3.780659735E-1,8.829515457E0
1.290352167E1,1.421336651E0,-1.162911773E0,8.915657043E0
1.290564678E1,4.450650215E-1,-1.100698411E-1,9.006584167E0
1.290777188E1,1.205982566E0,9.044869542E-1,9.451649666E0
1.290989699E1,2.210968018E0,-2.201396823E-1,1.002592659E1
1.291202214E1,1.526620865E0,-5.072783828E-1,9.729216576E0
1.291414725E1,8.997012973E-1,1.234696507E0,1.002592659E1
1.291627240E1,1.162911773E0,6.173482537E-1,1.069591713E1
1.291839751E1,1.105484009E0,-2.344966233E-1,1.092084217E1
1.292052261E1,1.588834286E0,6.699903309E-2,1.120798111E1
1.292264777E1,1.761117458E0,-1.268195987E0,1.143290615E1
1.292477287E1,2.153540373E0,-1.215553880E0,1.093998528E1
1.292689798E1,1.440479279E0,-1.201196909E0,1.127976608E1
1.292902313E1,1.665404558E0,-1.153340459E0,1.023170948E1
1.293114824E1,1.593619823E0,-1.497906923E0,9.245866776E0
1.293327339E1,9.571290612E-1,-6.939185858E-1,8.556734085E0
1.293539850E1,9.906286001E-1,-2.153540403E-1,8.853444099E0
1.293752360E1,2.220539331E0,-6.699903309E-2,8.901300430E0
1.293964871E1,1.574477315E0,5.742774159E-2,9.126225471E0
1.294177386E1,1.469193101E0,6.843472719E-1,9.446864128E0
1.294389897E1,1.000199914E0,6.795616150E-1,9.863214493E0
1.294602412E1,1.339980721E0,2.871387303E-1,1.060499001E1
1.294814923E1,1.320838094E0,7.226324677E-1,1.110269737E1
1.295027433E1,1.689332843E0,6.795616150E-1,1.098784161E1
1.295239949E1,2.244467735E0,3.062812984E-1,1.045184898E1
1.295452459E1,2.105684042E0,2.488535494E-1,1.089212894E1
1.295664970E1,1.416550994E0,-8.614161611E-2,1.134197903E1
1.295877485E1,1.186840057E0,-4.115654826E-1,1.130848026E1
1.296089996E1,1.765903115E0,-7.226324677E-1,1.097827053E1
1.296302506E1,1.253839016E0,-1.186840057E0,1.082991505E1
1.296515022E1,1.162911773E0,-1.363908887E0,1.021735287E1
1.296727532E1,2.029113531E0,-1.349551916E0,9.279366493E0
1.296940048E1,2.096112728E0,-1.263410330E0,8.681160927E0
1.297152558E1,1.095912814E0,-3.876372576E-1,8.288737297E0
1.297365068E1,1.325623751E0,5.694918036E-1,8.360522270E0
1.297577584E1,1.780260086E0,5.886343718E-1,9.116654396E0
1.297790094E1,1.478764415E0,9.954141974E-1,9.647860527E0
1.298002605E1,1.354337573E0,1.062413216E0,1.023649502E1
1.298215121E1,9.140582681E-1,9.140582681E-1,1.068156052E1
1.298427631E1,1.713261008E0,6.747759581E-1,1.092084217E1
1.298640141E1,1.670190215E0,5.838487148E-1,1.107876873E1
1.298852657E1,1.402194023E0,-3.828516230E-2,1.137069321E1
1.299065167E1,1.684547186E0,-4.259224236E-1,1.070548820E1
1.299277683E1,1.531406522E0,-4.546363056E-1,1.037527943E1
1.299490194E1,1.718046665E0,-9.284151793E-1,1.054756260E1
1.299702704E1,1.339980721E0,-1.158126116E0,1.040877819E1
1.299915220E1,1.162911773E0,-8.327022791E-1,9.772287369E0
1.300127730E1,1.397408366E0,-6.125625968E-1,9.327222824E0
1.300340240E1,1.919043779E0,-1.205982566E0,9.020941734E0
1.300552756E1,1.756331801E0,-1.229910851E0,8.863015175E0
1.300765266E1,2.148754835E0,3.493520916E-1,8.700303078E0
1.300977777E1,1.488335729E0,6.077769399E-1,8.953942299E0
1.301190292E1,1.818545222E0,7.992027402E-1,9.030512810E0
1.301402803E1,1.095912814E0,1.158126116E0,9.887143135E0
1.301615318E1,1.028913736E0,1.110269666E0,1.108355427E1
1.301827829E1,1.239482164E0,1.014556766E0,1.136112213E1
1.302040339E1,2.124826431E0,1.445264935E0,1.077727318E1
1.302252855E1,1.641476393E0,4.450650215E-1,1.124626637E1
1.302465365E1,1.383051515E0,-5.694918036E-1,1.128933716E1
1.302677876E1,1.789831281E0,-2.871387303E-1,1.056191921E1
1.302890386E1,1.502692580E0,-9.810572863E-1,1.020299530E1
1.303102902E1,1.655833244E0,-1.115055323E0,9.466006279E0
1.303315417E1,1.320838094E0,-1.100698471E0,8.776873589E0
1.303527928E1,2.024327993E0,-6.125625968E-1,8.149953842E0
1.303740438E1,1.440479279E0,-3.349951804E-1,8.518448830E0
1.303952954E1,1.804188251E0,-3.014956415E-1,9.274580956E0
1.304165464E1,1.545763373E0,6.173482537E-1,9.221938133E0
1.304377975E1,2.191825628E0,5.264210105E-1,9.418149948E0
1.304590490E1,1.947757602E0,2.775674164E-1,9.585647583E0
1.304803001E1,2.598605394E0,8.422735929E-1,9.466006279E0
1.305015511E1,1.560120344E0,7.130611539E-1,9.690931320E0
1.305228027E1,1.780260086E0,1.201196909E0,1.033699417E1
1.305440537E1,1.665404558E0,1.210768223E0,1.067677498E1
1.305653053E1,1.823330879E0,8.662018180E-1,1.097827053E1
1.305865563E1,1.325623751E0,9.571290575E-3,1.084427261E1
1.306078074E1,1.383051515E0,-1.818545163E-1,1.034656525E1
1.306290589E1,1.890329838E0,-7.657032609E-1,9.566504478E0
1.306503100E1,1.904686809E0,-1.201196909E0,9.159725189E0
1.306715610E1,1.856830359E0,-1.004985452E0,8.729017258E0
1.306928126E1,1.272981644E0,-8.518448472E-1,8.839086533E0
1.307140636E1,1.713261008E0,-8.566305041E-1,9.016156197E0
1.307353147E1,2.019542217E0,-5.886343718E-1,8.298309326E0
1.307565662E1,2.435893536E0,1.339980662E-1,8.307880402E0
1.307778173E1,2.000399828E0,-2.871387079E-2,8.772088051E0
1.307990688E1,2.268395901E0,7.752745152E-1,8.834300995E0
1.308203199E1,1.344766378E0,9.475577474E-1,9.762716293E0
1.308415709E1,9.762716293E-1,7.082754970E-1,1.117448139E1
1.308628225E1,5.790630579E-1,8.853443861E-1,1.080120182E1
1.308840735E1,1.674975872E0,1.435693622E0,9.767501831E0
1.309053246E1,8.327022791E-1,1.210768223E0,9.623932838E0
1.309265761E1,1.167697430E0,6.891329288E-1,9.657432556E0
1.309478272E1,1.177268744E0,2.153540403E-1,9.418149948E0
1.309690782E1,1.445264935E0,-3.397808075E-1,1.013599682E1
1.309903298E1,2.033899307E0,-1.282552958E0,1.044227791E1
1.310115808E1,1.631905079E0,-1.670190215E0,9.427721024E0
1.310328324E1,1.828116536E0,-1.134197950E0,8.776873589E0
1.310540834E1,1.852044702E0,-8.901300430E-1,9.154939651E0
1.310753345E1,2.402393818E0,-1.014556766E0,9.121439934E0
1.310965860E1,1.670190215E0,-3.828516304E-1,8.618947029E0
1.311178371E1,1.612762451E0,7.992027402E-1,8.307880402E0
1.311390881E1,1.167697430E0,7.369893789E-1,9.040083885E0
1.311603397E1,2.804388046E0,1.464407444E0,8.642875671E0
1.311815907E1,1.751546144E0,1.138983607E0,8.561519623E0
1.312028423E1,8.374879360E-1,1.143769264E0,9.619147301E0
1.312240933E1,1.363908887E0,1.646261930E0,1.030827999E1
1.312453444E1,1.938186288E0,1.004985452E0,1.022692394E1
1.312665959E1,1.569691658E0,3.445664644E-1,9.714859962E0
1.312878470E1,1.631905079E0,5.742774606E-1,9.312865257E0
1.313090980E1,2.086541414E0,9.571290761E-2,9.504291534E0
1.313303496E1,2.096112728E0,-1.148554921E0,9.580862045E0
1.313516006E1,1.875972986E0,-9.475577474E-1,9.451649666E0
1.313728516E1,1.392622828E0,-2.775674164E-1,1.015513897E1
1.313941032E1,6.364908218E-1,-1.215553880E0,1.022213840E1
1.314153542E1,1.962114573E0,-1.043270707E0,8.987442017E0
1.314366058E1,1.828116536E0,-8.039883971E-1,8.882157326E0
1.314578569E1,1.579262972E0,-2.919243574E-1,8.748159409E0
1.314791079E1,1.560120344E0,6.508477330E-1,8.312665939E0
1.315003594E1,1.823330879E0,1.182054400E0,9.116654396E0
1.315216105E1,1.158126116E0,1.162911773E0,1.024128056E1
1.315428615E1,1.158126116E0,1.057627559E0,1.015035343E1
1.315641131E1,1.124626637E0,1.057627559E0,9.590433121E0
1.315853641E1,1.512263894E0,1.158126116E0,1.005942631E1
1.316066152E1,1.579262972E0,2.967100143E-1,1.007378292E1
1.316278667E1,1.674975872E0,-1.244267747E-1,9.743574142E0
1.316491178E1,1.761117458E0,-4.881358147E-1,9.968499184E0
1.316703694E1,1.713261008E0,-6.317051649E-1,9.997213364E0
1.316916204E1,1.938186288E0,-7.322037220E-1,9.513862610E0
1.317128714E1,1.823330879E0,-1.258624673E0,9.059226990E0
1.317341230E1,2.938386202E0,-1.722832322E-1,8.781659126E0
1.317553740E1,1.234696507E0,-6.747759581E-1,8.901300430E0
1.317766256E1,1.335195065E0,-4.689932466E-1,8.231309891E0
1.317978766E1,1.837687731E0,-3.349951655E-2,8.188239098E0
1.318191277E1,1.373480201E0,1.914258152E-1,8.987442017E0
1.318403792E1,1.215553880E0,7.944171429E-1,8.623732567E0
1.318616303E1,1.847259045E0,1.201196909E0,8.063812256E0
1.318828813E1,1.971685886E0,1.646261930E0,8.685946465E0
1.319041329E1,3.876372576E-1,9.379864931E-1,9.992427826E0
1.319253839E1,1.430907965E0,1.239482164E0,9.690931320E0
1.319466350E1,1.325623751E0,1.507478237E0,9.092725754E0
1.319678865E1,8.662018180E-1,1.110269666E0,9.269794464E0
1.319891376E1,1.325623751E0,3.014956415E-1,9.767501831E0
1.320103886E1,2.517249346E0,-1.770688742E-1,1.029870892E1
1.320316402E1,1.976471543E0,3.828516230E-2,1.010249710E1
1.320528912E1,1.674975872E0,-1.148554832E-1,9.762716293E0
1.320741428E1,1.990828395E0,-2.775674164E-1,9.016156197E0
1.320953938E1,2.057827473E0,-1.579262912E-1,9.078369141E0
1.321166449E1,1.794616938E0,-2.871387079E-2,9.523433685E0
1.321378964E1,1.665404558E0,7.178468108E-1,9.212367058E0
1.321591475E1,1.282552958E0,8.662018180E-1,8.997013092E0
1.321803985E1,7.178468108E-1,9.571290612E-1,9.312865257E0
1.322016501E1,1.129412293E0,1.215553880E0,8.604590416E0
1.322229011E1,1.244267821E0,3.876372576E-1,8.839086533E0
1.322441527E1,1.134197950E0,9.714859724E-1,9.016156197E0
1.322654037E1,1.665404558E0,1.196411371E0,9.824930191E0
1.322866548E1,1.694118381E0,6.364908218E-1,9.767501831E0
1.323079063E1,1.473978758E0,1.215553880E0,9.700503349E0
1.323291574E1,1.225125194E0,1.244267821E0,1.003549862E1
1.323504084E1,1.478764415E0,4.211367965E-1,1.009771156E1
1.323716600E1,1.837687731E0,-1.818545163E-1,9.480362892E0
1.323929110E1,2.560320139E0,-3.924229145E-1,9.925428391E0
1.324141626E1,2.876172781E0,-1.167697430E0,1.020299530E1
1.324354136E1,2.550748825E0,-1.172483087E0,9.767501831E0
1.324566647E1,1.986042738E0,-4.929214716E-1,9.183652878E0
1.324779162E1,1.502692580E0,-6.221339107E-1,9.571290970E0
1.324991673E1,1.292124271E0,-6.412764788E-1,8.762516975E0
1.325204183E1,1.095912814E0,-9.571290761E-2,7.929814339E0
1.325416699E1,1.646261930E0,6.269195080E-1,7.580461979E0
1.325629209E1,2.172683001E0,5.407779217E-1,8.417949677E0
1.325841720E1,1.885544300E0,2.344966233E-1,8.944371223E0
1.326054235E1,1.536192179E0,1.607976794E0,9.523433685E0
1.326266746E1,1.392622828E0,1.464407444E0,1.025085258E1
1.326479261E1,1.631905079E0,7.417750359E-1,9.958928108E0
1.326691772E1,1.564906001E0,1.138983607E0,9.169296265E0
1.326904282E1,1.593619823E0,1.000199914E0,9.528220177E0
1.327116798E1,2.091326952E0,-1.435693651E-1,1.018863869E1
1.327329308E1,1.990828395E0,-6.508477330E-1,1.053799057E1
1.327541819E1,1.521835208E0,-6.699903309E-2,1.085862923E1
1.327754334E1,1.483550072E0,-3.637090325E-1,1.092562866E1
1.327966844E1,1.086341500E0,-1.296909928E0,1.026999474E1
1.328179355E1,1.272981644E0,-3.541377485E-1,9.375079155E0
1.328391871E1,1.091127157E0,3.589234054E-1,9.150154114E0
1.328604381E1,1.033699393E0,-4.594219327E-1,9.073583603E0
1.328816897E1,1.311266780E0,7.657032609E-1,8.465806961E0
1.329029407E1,6.412764788E-1,1.593619823E0,9.011369705E0
1.329241917E1,1.043270707E0,1.220339537E0,9.992427826E0
1.329454433E1,2.143969059E0,8.997012973E-1,1.000199890E1
1.329666944E1,1.325623751E0,1.239482164E0,1.027956581E1
